lang,key_path,source_file,english_value,current_value,verdict,reasoning,proposed_correction
iw,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,כתובת אתר של שירות צרכני קביעה:,Wrong,"""שירות צרכני קביעה"" uses the wrong word for ""assertion"" (קביעה = fixation/determination, not a SAML assertion) and stacks genitives awkwardly; ACS is a fixed SAML technical term.",כתובת URL של Assertion Consumer Service (ACS):
iw,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,כתובת URL של כניסה יחידה (SSO) של IdP:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,כתובת URL של יציאה יחידה (SLO) של IdP:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,פורמט NameID:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,פורמט תאריך עבור חותמות זמן מיידיות:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,כתובת URL להפניה לנחיתה של התנתק:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,קידוד מסמכים:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,כתובת URL להפניה שגיאת:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,כתובת אתר להפניה מחדש של חשבון לא פעיל:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,כתובת אתר להפניה מחדש של חשבון מושבת על ידי לקוח אינטרנט:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,מפתח חתימה של SP:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,תעודת חתימה של SP:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,בדיקת מפנה CSRF:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,מארח מפנה שאושר על ידי CSRF:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_xmlFile,ZaMsg.properties,XML file:,קובץ XML:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_upload,ZaMsg.properties,Upload,העלה,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,ניתן להעלות מטא-נתונים של IdP בפורמט XML כדי למלא את השדות למטה.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,fileUnselectedError,ZaMsg.properties,You must choose a file.,עליך לבחור קובץ.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,ניתן היה לנתח את קובץ ה-XML בהצלחה.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,לא ניתן היה לנתח את קובץ ה-XML.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,כתובת URL לכניסה שיזם SP תשתמש בדומיין מכתובת ה-URL שהוגדרה בערך zimbraWebClientLoginURL. בדיקת SSO דורשת חשבון פעיל ב-IdP וב-Zimbra כדי שהבדיקה תצליח.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,ניתן לבדוק את כניסת SAML על סמך ההגדרות השמורות. אנא ודא שההגדרות נשמרות לפני שתתחיל בבדיקה.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_testNow,ZaMsg.properties,Test now,בדוק עכשיו,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_samlStatus,ZaMsg.properties,SAML status:,סטטוס SAML:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_samlLastTested,ZaMsg.properties,Last tested:,נבדק לאחרונה:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlStatusNotTested,ZaMsg.properties,Not tested,לא נבדק,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlStatusInProgress,ZaMsg.properties,In progress,בתהליך,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlStatusFailed,ZaMsg.properties,Failed ({0}),נכשל ({0}),Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlStatusSucceeded,ZaMsg.properties,Succeeded,הצליח,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,LBL_confirmation,ZaMsg.properties,Confirmation,אִשׁוּר,Wrong,"Value carries full Hebrew niqqud (vowel points), inconsistent with every other string in the file and out of register for a UI label; looks like a machine-translation/encoding artifact.",אישור
iw,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,ייתכן שמנהל אחר בודק. האם ברצונך להתחיל את הבדיקה? הבדיקה האחרת תיכשל אם תתחיל אותה.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,לא zimbraWebClientLoginURL ולא zimbraPublicServiceHostname מוגדרים. אנא עדכן את התצורה ונסה שוב.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,האתחול לבדיקת SAML נכשל. אנא המתן זמן מה ונסה שוב.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,לא ניתן היה לאחזר את תוצאת הבדיקה. אנא טען מחדש את הדף כדי לקבל את התוצאה.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP לא החזיר SAMLResponse,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,התוכן של SAMLResponse היה ריק או פגום,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,לא נמצא חשבון או שפורמט NameID אינו תואם,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,אי התאמה בתעודות,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,כתובת URL של ACS שתצורתה נקבעה ב-IdP לא תאמה לנקודת קצה בפועל ב-Zimbra,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,הטענה עדיין לא תקפה,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,פג תוקף הטענה,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdP החזיר תגובה שלא הצליחה,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,גרסת SAML לא נתמכת,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,לא נמצא שרת תיבת דואר עבור חשבון מאומת,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,תכונת לקוח האינטרנט הושבתה בחשבון מאומת,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,שגיאת שרת פנימית,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,חשבון מאומת לא היה פעיל ב-Zimbra,Correct,"Matches English meaning, correct terminology and register for this key_type.",
iw,samlTestError_Unknown,ZaMsg.properties,Unknown error,שגיאה לא ידועה,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ja,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP's X.509 signing certificate:,IdPのX.509署名証明書：,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,SPエンティティID：,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,アサーションコンシューマーサービスURL：,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,IdPシングルサインオン（SSO）URL：,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
